id,phId,name,tagline,description,thumbnailUrl,launchDate,upvotes,score,speedScore,marketScore,pmfScore,networkScore,growthScore,uncertaintyScore,scoreExplanation,createdAt,updatedAt
50efda31-a0df-45f7-8710-49a31f6f75ba,1072275,Postproxy,"One API to publish to Instagram, TikTok, Youtube and others","Postproxy is a unified publishing API for social networks. Built for developers who automate content at scale. One endpoint, explicit states, built-in retries. And scheduling, of course.",https://ph-files.imgix.net/3f3ab97f-1bd4-4a86-93e3-a6af876d3dc0.png?auto=format,2026-02-04T08:01:00Z,114,7,7,9,8,4,8,6,"Postproxy has a strong potential for hyper-growth by solving a critical problem for developers in a massive market, but faces significant platform dependency risks and has limited inherent network effects.",2026-02-04T22:01:59.091Z,2026-02-04T22:01:59.091Z
b4723196-13f7-41f7-a7d5-53a35c40d557,1074126,Attendio,"Manage field teams, time tracking and jobs in one app","Attendio helps service companies manage field teams without spreadsheets or WhatsApp chaos. Track employee time with GPS, create jobs, manage clients, store documents and collect proof of work (photos, signatures, reports) in one simple app. Built for construction, maintenance, cleaning and technical service teams working outside the office.",https://ph-files.imgix.net/dc6e8088-5f4a-4fe2-9394-b1109575121b.png?auto=format,2026-02-11T08:01:00Z,0,6,6,9,8,2,7,6,"The product targets a huge market with strong PMF by solving 'chaos' for field service teams, but its internal SaaS model currently lacks significant network effects to drive true hyper-growth in a blitzscaling sense.",2026-02-11T10:43:18.816Z,2026-02-11T10:43:18.816Z
cdaf7f96-d220-4f4a-b2d4-d5137cf9347f,1076273,GapTrail,Competitive intelligence on autopilot for Business teams,"Stop manually checking competitor websites. GapTrail monitors pricing and feature pages automatically, extracts structured data using AI, and alerts you when something changes. Highlights: - Automated daily/weekly monitoring - AI-powered pricing and feature extraction - Change detection with structured diffs - Email and Slack alerts - Sales battlecard generator Free tier available. No credit card required.",https://ph-files.imgix.net/1b422e98-15c4-4326-9421-d146ef012b8d.png?auto=format,2026-02-10T08:01:00Z,2,7.7,7,9,9,7,8,6,"GapTrail targets a widespread pain point with a highly scalable, AI-driven solution offering strong Product-Market Fit and data network effects, though it faces inherent technical challenges in maintaining monitoring accuracy amidst evolving competitor websites.",2026-02-10T19:02:18.701Z,2026-02-10T19:02:18.701Z
3cd9f46b-3a52-4025-8ad9-827543803a6a,1074888,SageEASE Pain Relief Oil,Ayurvedic oil for pain and aches,"Experience fast-acting relief with SageEase Pain Relief Oil - our unique blend of Ayurvedic oil for pain and aches that supports an active, pain-free lifestyle.",https://ph-files.imgix.net/b7d2f9c4-400e-4a8b-8d54-655b61f26ebe.jpeg?auto=format,2026-02-13T08:01:00Z,0,4.5,2,9,8,1,3,4,"The product targets a huge market with a clear problem-solution fit but lacks the inherent scalability, network effects, and rapid iteration potential typical for Blitzscaling due to its physical nature.",2026-02-13T08:36:25.854Z,2026-02-13T08:36:25.854Z
e8277cf1-1fd8-4758-b420-d0d78a86e862,1078173,Trupocket – API-first Personal Finance,Track your money honestly. Build on it if you're a developer,"Transparent, accurate personal finance tracking — plus a full REST API for developers. Track accounts, categorize with splits and hashtags, set budgets, automate bills, and run cashflow and forecast reports. Manage personal and business finances separately. Developers: 50+ endpoints with OpenAPI docs and access tokens for custom dashboards and automations. Free tier. Premium $2.99/mo — a fraction of Monarch or YNAB. Solo founder, built over a decade.",https://ph-files.imgix.net/1bc132f4-435b-45fa-8e35-7299f0977fd1.png?auto=format,2026-02-12T08:01:00Z,2,6.3,4,9,7,5,7,6,"While Trupocket targets a massive market with a strong API-first differentiator and potential PMF, the 'decade-long solo build' contrasts with blitzscaling's speed over efficiency, and inherent network effects are limited, leading to moderate scores for hyper-growth and risk management.",2026-02-12T22:26:17.626Z,2026-02-12T22:26:17.626Z
2b8bf6f5-e2f8-4609-a915-9812e36e460d,1078478,Kalcufy,"Modern online calculators for finance, fitness & life","Kalcufy is a modern platform of beautifully designed online calculators for finance, fitness, and everyday life. Calculate your exact age in seconds, explore zodiac insights, manage loans, track calories, and more — all in a fast, clean, mobile-friendly experience. Built to replace outdated calculator websites with something simple, elegant, and truly useful.",https://ph-files.imgix.net/8f86adf5-3897-4d84-806f-044f767977ce.png?auto=format,2026-02-13T08:01:00Z,0,6,8,9,8,2,5,6,"Kalcufy demonstrates good speed in addressing a clear pain point in a huge market, but its utility nature significantly limits network effects and thus its hyper-growth potential according to Blitzscaling principles.",2026-02-13T23:24:55.432Z,2026-02-13T23:24:55.432Z
55ef7175-58c3-4d68-80f8-53d49f3aad5d,1072558,Limo Service Moreno Valley,Offers reliable luxury transportation,"Limo Service Moreno Valley provides premium luxury transportation across the Inland Empire, offering airport transfers, corporate travel, and special event chauffeur services with a professional fleet and 24/7 availability.",https://ph-files.imgix.net/ae78f054-e78d-442f-bad2-24d9e267d4f5.jpeg?auto=format,2026-02-04T08:01:00Z,1,4,3,4,8,1,3,5,"Limo Service Moreno Valley is a traditional local service with good PMF but lacks the inherent scalability, network effects, and huge market potential required for true blitzscaling.",2026-02-04T22:04:02.655Z,2026-02-04T22:04:02.655Z
485433ab-3d4e-481f-8f8c-8e1c3f680f62,1075627,Conversational Agents Testing Tool,"Dialogflow cx,Conversational Agents, Agent Testing","Enterprise-grade testing solution for validating conversational AI agents with real-time analytics, bulk testing, and comprehensive coverage reports.",https://ph-files.imgix.net/7bfa741d-48a9-496b-899d-3817d7d88897.png?auto=format,2026-02-13T08:01:00Z,0,7,7,9,9,2,8,7,"The product targets a massive and rapidly growing market with a critical enterprise-grade solution and strong PMF, though it lacks clear network effects and faces inherent uncertainties in the evolving AI landscape.",2026-02-13T11:27:19.652Z,2026-02-13T11:27:19.652Z
56b9f272-fafe-4a91-962f-cb34f8cd7fdc,1065135,Miniloop,Turn natural language into AI agents and automations,"Miniloop lets you build AI agents and automations using natural language. Describe what you want to happen, and Miniloop turns it into a live, runnable system with tools, memory, and execution built in. Founders and engineers can iterate faster by skipping glue code, manual wiring, and brittle workflows. Build reliable AI systems that actually run.",https://ph-files.imgix.net/72a2604d-5af5-4cba-aa4b-d29ff194efb9.png?auto=format,2026-02-04T08:01:00Z,74,7.8,8.5,9.5,8.5,4,9,7.5,"Miniloop addresses a massive market with a compelling solution for accelerating AI agent development, though its description does not highlight explicit network effects.",2026-02-04T22:02:22.658Z,2026-02-04T22:02:22.658Z
017a4c03-81a1-4b20-a949-1b69c0804484,1078589,NestLab,The simplest way to organize your home services.,"NestLab helps homeowners organize all their home service providers in one simple app. Save cleaners, plumbers, landscapers and more, import contacts instantly, and store invoices, photos, and notes for each vendor. No more digging through texts or emails to find “the AC guy.” Think of it as a digital address book and file folder for your home.",https://ph-files.imgix.net/854eb1e9-f5b3-4330-9a55-3e81f3c31ba4.png?auto=format,2026-02-13T08:01:00Z,1,6,7,9,8,2,5,6,"NestLab addresses a huge market with strong PMF by solving a common homeowner pain point simply, but it lacks inherent network effects and a clear strategy for hyper-growth or strong competitive differentiation needed for true blitzscaling.",2026-02-14T01:25:57.488Z,2026-02-14T01:25:57.488Z
71bd595f-b586-4533-b69a-54729f9cd5da,1073987,"Post-Mortem: 12k Views, $0 Revenue",A brutal reality check + $55 Notion assets for free.,"I launched two premium Notion templates, reached 12,000+ views, but made exactly $0. No sales. Total failure. Instead of hiding it, I built this 100% transparent post-mortem playbook. It includes the raw data, my psychological journey, and a brutal analysis of my mistakes. To help you avoid my path, I've also bundled $55 worth of my premium assets inside for free (including my Financial OS and Survival Clock). Let’s turn this ""failure"" into a collective win. I’d love your feedback!",https://ph-files.imgix.net/7b48332a-2db6-43b6-9da5-0705415022bd.png?auto=format,2026-02-06T08:01:00Z,0,6.5,8,4,8,1,9,9,"While demonstrating excellent speed, hyper-growth potential, and risk management by transparently analyzing failure and offering free assets, the product's niche market and lack of network effects limit its full blitzscaling alignment.",2026-02-07T01:37:57.940Z,2026-02-07T01:37:57.940Z
31615dc3-724a-4114-8105-631b5f4ed49a,1075106,Camberin,Uncover the Unknown. Your Next Discovery Starts Here.,"Camberin is the ultimate map for modern explorers. Share your authentic itineraries—from hidden alleyway bistros to remote mountain peaks—and turn your past trips into someone else's roadmap. Tired of generic ""top 10"" lists? Discover your next adventure through the lens of real travelers. Filter by vibe, budget, and terrain to find verified gems and actionable blueprints for your next Great Somewhere.",https://ph-files.imgix.net/fe0229d3-d89f-4ade-a6c7-3a8691637117.svg?auto=format,2026-02-07T08:01:00Z,2,8,7,9,8,9,8,5,"Camberin presents a compelling solution with strong market potential and inherent network effects to a pervasive travel problem, but its detailed strategy for managing specific risks and quality at scale is not elaborated.",2026-02-08T04:58:33.227Z,2026-02-08T04:58:33.227Z
88d5472a-b305-4160-b2a9-0d1dde0ac416,1078412,PixelVault,"Minimalist, open-source vault for your digital treasures.","Pixel Vault is a lightweight, open-source gallery designed for creators who value speed and simplicity. Built with clean HTML/CSS and hosted entirely on GitHub Pages, it offers a permanent, free home for your digital assets. No databases, no tracking, just your pixels.",https://ph-files.imgix.net/31f6cf19-3648-4ddc-9bd3-7aed7b06d5cc.png?auto=format,2026-02-13T08:01:00Z,3,7,9,7,8,2,6,9,"PixelVault demonstrates strong alignment with speed, PMF, and risk management through its minimalist, open-source design, but its limited network effects and inherent virality temper its hyper-growth potential despite a large target market.",2026-02-13T21:29:00.813Z,2026-02-13T21:29:00.813Z
a7bb3e69-b457-4659-ab28-8186e4bc2069,1075132,ZetsApp Suite,Color Palette Generator: From Hex to Harmony in Seconds,"Create stunning color schemes, gradients, and check accessibility - all in one powerful tool 6+ Harmony Types WCAG Compliant Export to 6 Formats Color Blindness Simulator",https://ph-files.imgix.net/1d21b14e-855d-47fd-9910-c583a2494e2b.png?auto=format,2026-02-07T08:01:00Z,0,6,6,8,9,2,5,7,"ZetsApp Suite offers a strong product-market fit addressing a large design market with valuable accessibility features, but its utility nature limits inherent network effects and hyper-growth potential in a competitive landscape, despite a quick launch.",2026-02-07T08:23:40.655Z,2026-02-07T08:23:40.655Z
4c88c95a-28b8-45ba-8867-e0068c16149a,1071492,TUNiBrain–Korean Morphological Analyzer,The next-gen Korean morphological analyzer,"TUNiBrain is a hybrid Korean morphological analyzer that combines deep learning and dictionary-based NLP to understand meaning, not just tokens. It detects proper nouns, disambiguates words like “눈” (eye vs snow), and outputs definitions, senses, and translations for every token. Built with CRF, Bi-LSTM, and semantic dictionaries, it powers more accurate Korean chatbots, search, and LLM pipelines.",https://ph-files.imgix.net/b0d3d137-6535-4471-ba84-f5fc6bdc0d06.png?auto=format,2026-02-04T08:01:00Z,3,7,6,8,9,4,8,7,"TUNiBrain exhibits strong Product-Market Fit and hyper-growth potential within the Korean LLM market due to its advanced, hybrid NLP approach, though its niche language focus and lack of explicit network effects temper its overall blitzscaling readiness.",2026-02-04T22:04:18.906Z,2026-02-04T22:04:18.906Z
e9837a4b-aa44-4c93-b72a-9ffadcfa34b5,1075252,Agent Credit,The first credit line for agents,"The first credit line for agents. Let your agent borrow & repay credit, using Aave. - aaronjmars/agent-credit",https://ph-files.imgix.net/86d027ab-27fb-4fac-afd4-d3275e4dd526.png?auto=format,2026-02-09T08:01:00Z,115,5,7,7,5,3,5,3,"Agent Credit swiftly addresses a massive market need for agent financing using DeFi, but its path to hyper-growth is currently hampered by the niche adoption of its underlying technology, lack of inherent network effects, and unaddressed significant regulatory and security risks.",2026-02-09T20:48:30.246Z,2026-02-09T20:48:30.246Z
